timestamp,gyro_x,gyro_y,gyro_z
163700.0,-0.12,0.0,0.0
163800.0,0.37,0.37,0.06
163900.0,0.06,0.18,0.06
164000.0,0.37,0.31,0.12
164100.0,-0.18,-0.61,0.06
164200.0,-0.18,0.12,0.0
164300.0,0.0,0.0,0.06
164400.0,-0.55,0.12,-0.12
164500.0,-0.55,-0.12,-0.06
164600.0,-0.12,-0.12,0.0
164700.0,0.0,0.06,0.06
164800.0,1.34,1.4,0.24
164900.0,-0.18,0.12,0.06
165000.0,0.12,0.0,0.06
165100.0,0.06,0.06,0.12
165200.0,0.24,0.18,0.12
165300.0,0.06,0.12,0.12
165400.0,0.24,0.24,0.06
165500.0,0.18,0.18,0.06
165600.0,0.12,0.18,0.06
165700.0,0.06,0.18,0.06
165800.0,0.31,0.37,0.06
165900.0,-0.06,-0.06,0.06
166000.0,0.06,0.0,0.12
166100.0,0.24,0.24,0.06
166200.0,0.12,0.12,0.12
166300.0,0.31,0.24,0.12
166400.0,0.18,0.12,0.12
166500.0,0.06,0.12,0.12
166600.0,0.12,0.06,0.06
166700.0,0.12,0.12,0.12
166800.0,0.06,0.12,0.12
166900.0,0.06,0.18,0.18
167000.0,0.06,0.18,0.12
167100.0,0.18,0.18,0.06
167200.0,-0.06,0.18,0.12
167300.0,0.18,0.18,0.12
167400.0,0.18,0.12,0.06
167500.0,0.18,0.12,0.12
167600.0,0.12,0.18,0.06
167700.0,0.18,0.24,0.12
167800.0,0.18,0.18,0.06
167900.0,0.12,0.12,0.12
168000.0,0.24,0.24,0.06
168100.0,0.24,0.31,0.12
168200.0,0.12,0.06,0.06
168300.0,0.12,0.12,0.06
168400.0,0.18,0.18,0.06
168500.0,0.12,0.06,0.06
168600.0,0.12,0.12,0.12
168700.0,0.18,0.24,0.06
168800.0,0.12,0.18,0.06
168900.0,0.12,0.18,0.06
169000.0,0.12,0.12,0.06
169100.0,0.06,0.12,0.06
169200.0,0.12,0.18,0.12
169300.0,0.12,0.0,0.12
169400.0,0.18,0.12,0.12
169500.0,0.31,0.31,0.12
169600.0,0.12,0.24,0.06
169700.0,0.18,0.24,0.06
169800.0,0.31,0.24,0.12
169900.0,0.18,0.12,0.12
170000.0,0.12,0.18,0.12
170100.0,0.18,0.12,0.12
170200.0,0.18,0.24,0.06
170300.0,0.12,0.18,0.06
170400.0,0.31,0.12,0.12
170500.0,0.06,0.06,0.12
170600.0,0.18,0.18,0.12
170700.0,0.18,0.31,0.06
170800.0,0.18,0.12,0.12
170900.0,0.18,0.06,0.12
171000.0,0.12,0.12,0.06
171100.0,0.12,0.12,0.06
171200.0,0.06,0.18,0.06
171300.0,0.12,0.12,0.06
171400.0,0.18,0.24,0.12
171500.0,0.67,1.16,0.24
171600.0,0.31,0.43,0.18
171700.0,-2.99,0.18,-0.98
171800.0,0.49,1.04,0.06
171900.0,-0.43,-0.43,0.06
172000.0,0.06,0.31,0.06
172100.0,2.75,1.28,0.49
172200.0,-0.31,0.0,0.06
172300.0,0.18,0.49,0.06
172400.0,0.24,0.18,0.12
172500.0,0.06,0.18,0.12
172600.0,0.12,0.12,0.06
172700.0,0.31,0.31,0.12
172800.0,-0.12,0.12,0.06
172900.0,0.31,0.31,0.12
173000.0,0.06,0.12,0.06
173100.0,0.0,0.24,0.0
173200.0,0.37,0.24,0.12
173300.0,-0.06,-0.18,0.06
173400.0,0.73,0.24,0.24
173500.0,0.73,0.0,0.31
173600.0,-0.12,0.06,0.06
173700.0,0.12,0.18,0.12
173800.0,0.18,0.24,0.06
173900.0,0.12,0.18,0.06
174000.0,-0.06,0.18,0.24
174100.0,0.24,0.12,0.06
174200.0,-0.06,0.12,0.06
174300.0,0.18,0.18,0.06
174400.0,0.0,0.06,0.06
174500.0,0.31,0.18,0.12
174600.0,0.18,0.24,0.06
174700.0,0.37,0.49,0.12
174800.0,-0.12,0.18,0.06
174900.0,1.46,1.1,0.24
175000.0,-0.06,0.43,-0.06
175100.0,-0.06,0.06,0.0
175200.0,0.0,0.18,0.12
175300.0,-0.06,0.06,0.06
175400.0,-0.85,0.79,-0.06
175500.0,0.31,0.73,0.12
175600.0,0.31,0.18,0.12
175700.0,-0.37,-0.24,0.06
175800.0,-0.18,-0.24,0.06
175900.0,0.0,0.0,0.06
176000.0,-0.67,-0.37,-0.18
176100.0,-0.31,0.18,0.06
176200.0,0.31,0.24,0.06
176300.0,0.18,0.18,0.06
176400.0,-0.06,0.0,0.06
176500.0,-0.06,0.0,0.06
176600.0,0.18,0.24,0.12
176700.0,0.31,0.31,0.12
176800.0,0.37,0.18,0.18
176900.0,0.31,0.18,0.18
177000.0,-0.06,-0.06,0.06
177100.0,1.22,0.43,0.24
177200.0,0.12,0.31,0.12
177300.0,0.0,0.18,0.06
177400.0,0.18,0.24,0.12
177500.0,0.12,0.18,0.06
177600.0,0.37,0.37,0.12
177700.0,0.0,0.06,0.06
177800.0,0.06,0.24,0.0
177900.0,-1.46,0.55,-0.67
178000.0,0.49,0.79,0.06
178100.0,0.61,0.43,0.18
178200.0,0.18,0.18,0.12
178300.0,0.0,0.0,0.06
178400.0,0.31,0.18,0.06
178500.0,0.06,0.12,0.12
178600.0,0.18,0.18,0.12
178700.0,0.18,0.12,0.06
178800.0,0.06,0.06,0.12
178900.0,0.06,0.12,0.06
179000.0,0.12,0.12,0.06
179100.0,0.12,0.12,0.12
179200.0,0.18,0.24,0.06
179300.0,0.24,0.18,0.12
179400.0,0.12,0.24,0.12
179500.0,0.12,0.18,0.06
179600.0,-2.38,0.79,-0.49
179700.0,-0.55,0.31,-0.06
179800.0,0.61,0.12,0.18
179900.0,0.49,0.49,0.12
180000.0,-1.22,-0.67,-0.24
180100.0,0.43,0.43,0.18
180200.0,0.12,0.18,0.06
180300.0,0.12,0.24,0.06
180400.0,0.18,0.24,0.06
180500.0,0.06,0.0,0.12
180600.0,0.18,0.18,0.12
180700.0,0.06,0.18,0.06
180800.0,0.06,0.12,0.0
180900.0,0.06,0.06,0.06
181000.0,0.06,0.18,0.06
181100.0,0.06,0.0,0.06
181200.0,-0.31,-0.12,0.06
181300.0,0.24,0.24,0.06
181400.0,-0.18,-0.12,0.06
181500.0,-0.85,-0.49,-0.18
181600.0,0.24,0.06,0.18
181700.0,0.31,0.31,0.12
181800.0,2.14,-0.67,0.12
181900.0,-1.16,0.79,-0.24
182000.0,0.43,0.37,0.18
182100.0,0.85,0.73,0.18
182200.0,-0.12,0.12,0.12
182300.0,0.49,0.49,0.06
182400.0,0.12,0.55,0.0
182500.0,0.18,0.24,0.12
182600.0,0.43,0.61,0.18
182700.0,0.18,0.06,0.06
182800.0,-0.18,0.12,0.06
182900.0,0.37,0.24,0.12
183000.0,-0.06,0.0,0.06
183100.0,0.06,-0.06,0.24
183200.0,0.18,0.0,0.06
183300.0,-0.06,0.12,0.0
183400.0,0.18,0.12,0.06
183500.0,0.37,0.37,0.06
183600.0,0.18,0.24,0.06
183700.0,0.12,0.18,0.06
183800.0,0.37,0.37,0.06
183900.0,0.12,0.12,0.06
184000.0,0.12,0.12,0.06
184100.0,0.18,0.12,0.06
184200.0,0.06,0.18,0.06
184300.0,0.18,0.18,0.06
184400.0,0.18,0.31,0.12
184500.0,0.12,0.12,0.12
184600.0,0.18,0.24,0.06
184700.0,0.12,0.24,0.0
184800.0,0.12,0.0,0.12
184900.0,0.0,0.06,0.06
185000.0,0.12,0.0,0.12
185100.0,0.0,0.06,0.06
185200.0,0.18,0.24,0.12
185300.0,0.18,0.24,0.12
185400.0,0.12,0.18,0.06
185500.0,0.18,0.18,0.12
185600.0,0.24,0.31,0.06
185700.0,0.24,0.24,0.06
185800.0,0.18,0.18,0.06
185900.0,0.06,0.12,0.12
186000.0,0.18,0.31,0.06
186100.0,0.24,0.18,0.12
186200.0,0.0,0.06,0.06
186300.0,0.12,0.12,0.06
186400.0,0.0,0.06,0.06
186500.0,0.24,0.24,0.06
186600.0,0.24,0.18,0.12
186700.0,0.24,0.06,0.12
186800.0,0.12,0.18,0.12
186900.0,0.0,0.12,0.06
187000.0,0.37,0.49,0.12
187100.0,0.31,0.43,0.06
187200.0,0.31,0.12,0.12
187300.0,-0.31,-0.55,0.06
187400.0,0.18,0.43,0.18
187500.0,0.24,0.24,0.06
187600.0,0.0,0.18,0.06
187700.0,0.18,0.31,0.12
187800.0,0.24,0.31,0.12
187900.0,0.12,0.24,0.12
188000.0,-0.06,0.06,0.06
188100.0,0.31,0.43,0.12
188200.0,1.77,-0.12,0.31
188300.0,0.37,0.67,0.06
188400.0,0.18,0.12,0.12
188500.0,0.06,0.24,0.06
188600.0,0.0,0.0,0.06
188700.0,0.43,0.55,0.06
188800.0,-1.89,0.43,-0.61
188900.0,0.61,0.73,0.12
189000.0,0.49,0.61,0.18
189100.0,0.0,0.06,0.06
189200.0,0.24,0.24,0.12
189300.0,0.12,0.06,0.12
189400.0,0.06,0.06,0.06
189500.0,1.1,0.43,0.24
189600.0,-0.18,-0.06,0.06
189700.0,0.24,0.37,0.12
189800.0,0.18,0.18,0.06
189900.0,0.31,0.24,0.12
190000.0,-0.06,0.0,0.06
190100.0,0.18,0.18,0.06
190200.0,-0.12,0.12,0.0
190300.0,-1.46,-1.04,-0.49
190400.0,-0.49,-0.06,0.0
190500.0,0.18,0.0,0.06
190600.0,0.06,0.12,0.06
190700.0,0.18,0.18,0.06
190800.0,0.24,0.18,0.06
190900.0,0.06,0.12,0.06
191000.0,0.12,0.24,0.06
191100.0,0.24,0.24,0.12
191200.0,0.18,0.24,0.06
191300.0,0.06,0.06,0.06
191400.0,0.24,0.18,0.12
191500.0,0.12,0.06,0.06
191600.0,0.06,0.18,0.06
191700.0,0.12,0.06,0.06
191800.0,-0.31,0.37,-0.06
191900.0,0.37,0.37,0.06
192000.0,0.12,0.0,0.06
192100.0,0.18,0.31,0.06
192200.0,0.24,0.18,0.12
192300.0,0.31,0.31,0.12
192400.0,0.0,-0.06,0.06
192500.0,0.18,0.18,0.06
192600.0,0.0,0.06,0.06
192700.0,0.12,0.24,0.06
192800.0,-0.18,0.0,0.0
192900.0,0.18,-0.18,0.06
193000.0,0.0,-0.06,0.06
193100.0,0.67,1.16,0.31
193200.0,-0.37,-0.24,-0.06
193300.0,0.24,0.24,0.06
193400.0,0.0,0.0,0.06
193500.0,0.18,0.12,0.12
193600.0,0.0,0.06,0.12
193700.0,0.18,0.18,0.12
193800.0,0.12,0.0,0.06
193900.0,0.06,0.12,0.06
194000.0,0.31,0.37,0.12
194100.0,0.0,0.12,0.0
194200.0,0.12,0.43,0.06
194300.0,0.06,0.49,0.0
194400.0,0.06,0.18,0.0
194500.0,0.18,0.24,0.06
194600.0,-1.71,-2.32,0.49
194700.0,-0.37,-0.79,0.06
194800.0,0.24,0.49,0.06
194900.0,0.12,0.24,0.06
195000.0,-0.31,-0.49,-0.12
195100.0,-0.24,0.0,0.06
195200.0,0.31,0.24,0.12
195300.0,0.0,0.06,0.12
195400.0,0.24,0.55,0.06
195500.0,1.65,2.2,0.31
195600.0,0.98,0.06,0.18
195700.0,0.24,0.43,0.0
195800.0,-0.43,0.67,-0.06
195900.0,-0.31,0.06,-0.12
196000.0,0.12,0.24,0.0
196100.0,0.12,0.31,0.06
196200.0,-0.12,0.06,0.0
196300.0,0.31,0.31,0.06
196400.0,0.85,2.01,0.06
196500.0,-0.85,-0.61,0.06
196600.0,0.37,0.31,0.06
196700.0,0.18,0.24,0.06
196800.0,0.0,0.12,0.06
196900.0,0.24,0.31,0.06
197000.0,0.0,0.06,0.06
197100.0,0.12,0.18,0.06
197200.0,0.37,0.31,0.06
197300.0,0.18,0.24,0.12
197400.0,-0.12,0.06,0.0
197500.0,-0.06,0.06,0.0
197600.0,-0.37,-0.18,0.0
197700.0,0.31,0.18,0.12
197800.0,-3.78,-0.92,-1.16
197900.0,-0.24,0.49,0.12
198000.0,0.12,0.06,0.18
198100.0,0.06,-0.06,0.06
198200.0,0.37,0.31,0.12
198300.0,2.14,1.71,0.37
198400.0,0.06,0.31,0.06
198500.0,0.12,-0.06,0.06
198600.0,-0.12,-0.06,0.06
198700.0,0.92,0.85,0.31
198800.0,0.98,0.67,0.18
198900.0,0.43,0.43,0.12
199000.0,0.31,0.24,0.12
199100.0,-0.31,-0.49,0.06
199200.0,-0.55,-0.31,-0.06
199300.0,1.28,1.04,0.31
199400.0,0.31,0.37,0.0
199500.0,0.18,0.24,0.12
199600.0,-0.37,-0.24,0.0
199700.0,-2.62,-2.75,0.31
199800.0,0.24,0.49,0.12
199900.0,0.37,0.31,0.06
200000.0,0.12,0.24,0.06
200100.0,0.18,0.24,0.18
200200.0,0.31,0.31,0.06
200300.0,0.0,0.18,0.12
200400.0,0.06,0.18,0.06
200500.0,0.06,0.24,0.06
200600.0,-0.12,0.06,0.12
200700.0,0.18,0.24,0.06
200800.0,0.12,-0.85,0.37
200900.0,0.24,0.0,0.12
201000.0,0.31,0.43,0.06
201100.0,0.12,0.18,0.06
201200.0,1.1,0.73,0.37
201300.0,0.0,0.0,0.06
201400.0,0.18,0.18,0.06
201500.0,0.06,0.06,0.12
201600.0,3.3,-0.31,0.73
201700.0,0.92,0.49,0.12
201800.0,-0.31,0.06,0.0
201900.0,0.06,0.12,0.12
202000.0,0.0,0.31,0.06
202100.0,-0.12,-0.12,0.06
202200.0,0.24,-0.67,0.43
202300.0,0.43,0.0,0.12
202400.0,-0.18,-0.24,0.12
202500.0,0.06,0.0,0.06
202600.0,0.0,0.12,0.06
202700.0,1.71,2.14,0.24
202800.0,0.49,-0.12,0.12
202900.0,0.06,0.12,0.0
203000.0,-0.06,-0.06,0.06
203100.0,0.67,0.55,0.18
203200.0,-0.18,-0.24,0.0
203300.0,-0.49,-0.12,0.0
203400.0,-0.24,-0.06,0.06
203500.0,0.18,0.18,0.12
203600.0,1.53,0.37,-0.37
203700.0,-0.37,-0.24,0.0
203800.0,0.06,0.18,0.12
203900.0,0.37,0.12,0.12
204000.0,0.67,0.43,0.18
204100.0,1.04,0.24,0.43
204200.0,-0.61,-0.49,-0.12
204300.0,-0.37,0.85,-0.06
204400.0,-0.31,0.18,-0.12
204500.0,-0.18,0.43,0.0
204600.0,0.37,0.43,0.12
204700.0,-0.12,0.12,0.06
204800.0,-0.06,0.12,0.06
204900.0,0.37,0.24,0.06
205000.0,0.18,0.31,0.06
205100.0,0.43,0.31,0.06
205200.0,0.0,0.18,0.06
205300.0,-0.31,-15.56,-0.06
205400.0,-0.37,-0.61,-0.12
205500.0,-2.01,2.01,-0.43
205600.0,-0.98,-0.43,-0.12
205700.0,0.12,0.06,0.0
205800.0,0.24,-0.12,-0.06
205900.0,-3.97,1.34,-0.55
206000.0,-0.43,-1.59,-0.12
206100.0,-12.57,-23.74,-7.87
206200.0,-29.91,4.58,-0.37
206300.0,25.09,0.24,2.14
206400.0,-5.62,5.25,-0.37
206500.0,7.32,-11.84,0.79
206600.0,-7.57,-20.08,-1.83
206700.0,-5.07,-15.44,-8.67
206800.0,4.46,20.2,-2.26
206900.0,15.08,-1.71,-2.62
207000.0,126.22,50.11,7.93
207100.0,-97.11,13.18,-8.0
207200.0,73.36,-5.98,-15.56
207300.0,-21.48,-37.78,-0.12
207400.0,-53.47,-10.25,4.33
207500.0,-21.97,23.19,7.39
207600.0,3.54,19.71,-3.23
207700.0,-30.4,28.32,-59.39
207800.0,0.55,46.75,-0.79
207900.0,1.46,12.45,2.2
208000.0,1.77,7.08,-0.18
208100.0,0.85,2.38,0.0
208200.0,0.06,0.49,0.06
208300.0,0.12,0.49,0.0
208400.0,0.18,0.31,0.06
208500.0,0.06,0.43,0.0
208600.0,0.12,0.37,0.06
208700.0,0.12,0.31,0.06
208800.0,0.18,0.61,-0.06
208900.0,0.31,0.12,0.12
209000.0,0.0,0.49,0.06
209100.0,0.06,0.37,-0.12
209200.0,0.0,0.43,-0.06
209300.0,0.18,0.37,0.12
209400.0,-0.24,-0.18,0.0
209500.0,0.06,0.37,0.0
209600.0,0.06,0.18,0.0
209700.0,-0.06,0.12,0.0
209800.0,0.24,0.31,0.06
209900.0,0.24,0.24,-0.12
210000.0,0.49,0.0,-0.06
210100.0,0.24,0.24,0.06
210200.0,0.24,0.18,0.06
210300.0,0.18,0.18,0.18
210400.0,0.18,0.24,0.06
210500.0,0.37,0.12,0.0
210600.0,0.37,0.24,0.12
210700.0,0.37,0.24,0.0
210800.0,0.43,0.24,0.18
210900.0,0.55,0.0,0.0
211000.0,0.43,0.12,0.06
211100.0,0.61,0.0,0.06
211200.0,0.67,0.12,-0.06
211300.0,0.67,0.06,0.18
211400.0,0.24,0.06,0.12
211500.0,0.18,0.43,-0.06
211600.0,0.06,0.24,-0.06
211700.0,0.49,0.43,0.12
211800.0,0.24,-0.06,0.18
211900.0,0.12,0.24,0.06
212000.0,0.24,0.49,0.12
212100.0,0.0,0.24,0.0
212200.0,0.06,0.24,-0.06
212300.0,0.18,0.18,0.12
212400.0,-0.43,0.49,0.06
212500.0,-0.06,0.31,0.06
212600.0,0.37,0.24,0.12
212700.0,0.12,0.37,0.06
212800.0,0.12,0.12,0.06
212900.0,0.24,0.18,0.0
213000.0,0.37,0.31,0.0
213100.0,0.31,0.12,0.06
213200.0,0.43,0.18,0.18
213300.0,0.49,0.24,0.0
213400.0,0.31,0.24,0.06
213500.0,0.24,0.12,0.0
213600.0,0.31,0.18,0.0
213700.0,0.0,0.0,0.0
213800.0,0.24,0.37,0.12
213900.0,0.12,0.24,0.06
214000.0,-0.06,0.12,0.06
214100.0,0.18,0.18,0.12
214200.0,0.24,0.31,0.06
214300.0,0.18,0.18,0.06
214400.0,0.24,0.18,0.06
214500.0,0.12,0.18,0.12
214600.0,0.31,0.12,0.06
214700.0,0.18,0.06,0.12
214800.0,0.18,0.18,0.12
214900.0,0.0,0.24,0.12
215000.0,-0.06,0.12,0.18
215100.0,0.0,0.24,0.18
215200.0,0.0,0.37,0.12
215300.0,0.12,0.37,0.12
215400.0,0.0,0.24,0.12
215500.0,-0.31,0.31,0.12
215600.0,0.06,0.37,0.18
215700.0,0.49,0.18,-0.18
215800.0,0.37,0.0,0.0
215900.0,0.06,0.18,0.06
216000.0,-0.37,0.31,0.06
216100.0,0.12,0.31,-0.06
216200.0,0.06,0.31,0.12
216300.0,-6.65,-23.56,2.38
216400.0,13.61,62.07,-11.78
216500.0,50.66,12.82,22.77
216600.0,41.02,-54.08,63.11
216700.0,-77.88,-149.66,-96.31
216800.0,-52.31,48.16,-24.9
216900.0,23.38,73.61,11.78
217000.0,-206.36,26.0,-51.51
217100.0,-151.86,-22.03,-127.75
217200.0,-125.49,-76.78,-28.75
217300.0,-118.1,15.32,41.14
217400.0,-84.41,38.51,45.59
217500.0,25.45,23.01,23.99
217600.0,26.06,20.75,29.48
217700.0,40.16,-7.32,47.3
217800.0,20.32,21.42,37.17
217900.0,-6.84,-13.24,-10.31
218000.0,-23.13,1.46,-83.5
218100.0,-4.88,82.03,-53.04
218200.0,-19.29,21.73,11.84
218300.0,-51.7,54.32,44.98
218400.0,6.84,45.1,-1.1
218500.0,31.25,54.99,-21.18
218600.0,-57.31,42.11,-33.02
218700.0,-55.91,49.56,-24.41
218800.0,-6.53,31.25,-18.8
218900.0,-12.02,-13.0,-32.29
219000.0,-18.92,-6.29,-91.67
219100.0,28.75,-14.16,-49.93
219200.0,48.1,-65.55,-14.47
219300.0,116.82,-158.57,-48.89
219400.0,-5.07,30.46,-1.59
219500.0,-56.03,102.78,-12.63
219600.0,-49.13,2.32,20.81
219700.0,180.66,19.59,15.93
219800.0,-39.86,73.0,25.82
219900.0,-66.04,65.86,0.24
220000.0,22.58,4.21,4.52
220100.0,-36.87,34.61,8.73
220200.0,-34.97,28.44,-3.54
220300.0,-17.4,-1.77,-7.45
220400.0,0.55,-15.87,-6.77
220500.0,-23.19,-8.61,5.68
220600.0,-1.65,-2.99,-4.27
220700.0,9.58,-8.67,-2.93
220800.0,1.34,-7.57,-1.28
220900.0,5.55,-1.89,-6.23
221000.0,-0.61,3.78,-5.74
221100.0,5.49,0.49,-4.58
221200.0,10.99,-2.08,-7.02
221300.0,18.74,8.36,-4.33
221400.0,-0.98,3.78,1.04
221500.0,-1.1,2.81,1.34
221600.0,-2.62,14.1,11.23
221700.0,17.76,6.29,-1.53
221800.0,-22.4,0.49,12.63
221900.0,-10.25,-1.16,6.84
222000.0,-9.52,9.95,2.32
222100.0,-11.17,4.94,-1.65
222200.0,-12.39,1.95,5.07
222300.0,-2.26,-1.1,4.82
222400.0,1.16,0.49,0.0
222500.0,3.05,-0.79,-2.08
222600.0,4.52,-1.46,-5.13
222700.0,3.05,3.54,-9.22
222800.0,-2.26,0.67,-5.31
222900.0,-2.75,0.85,-1.65
223000.0,3.85,1.16,-3.11
223100.0,4.21,4.27,0.55
223200.0,3.23,3.66,0.61
223300.0,-0.37,2.2,-0.06
223400.0,-4.39,0.79,0.37
223500.0,1.28,0.0,-1.28
223600.0,-2.75,-0.73,0.06
223700.0,4.82,0.06,-3.36
223800.0,5.37,0.12,-4.82
223900.0,8.18,-1.1,2.56
224000.0,6.65,-3.48,-1.53
224100.0,-10.13,2.32,-1.4
224200.0,-1.22,-0.31,-0.55
224300.0,8.12,-0.61,-0.79
224400.0,7.57,0.55,-1.22
224500.0,0.67,-1.04,-1.04
224600.0,-0.18,-0.37,1.16
224700.0,-1.46,-1.71,3.54
224800.0,0.61,-1.34,-1.04
224900.0,-2.08,0.55,0.0
225000.0,-0.18,-0.98,0.85
225100.0,3.3,0.31,1.65
225200.0,-3.3,0.0,-0.37
225300.0,-4.09,-1.89,0.61
225400.0,3.6,-0.92,0.61
225500.0,3.78,1.77,-2.69
225600.0,0.12,1.28,-0.24
225700.0,1.28,0.49,-3.11
225800.0,2.56,0.31,1.77
225900.0,-1.71,-1.89,-0.49
226000.0,0.55,0.61,0.37
226100.0,5.37,0.0,0.31
226200.0,0.67,-2.93,-2.93
226300.0,-1.59,-0.61,1.22
226400.0,3.6,0.37,-0.18
226500.0,-2.62,0.31,5.19
226600.0,0.0,0.43,1.53
226700.0,0.55,-1.28,-0.85
226800.0,-1.89,0.55,-2.99
226900.0,-1.59,-1.46,-2.26
227000.0,-1.04,0.85,-0.92
227100.0,5.19,0.79,-1.46
227200.0,-1.16,-1.22,-0.61
227300.0,-2.69,-1.16,-1.46
227400.0,0.18,0.79,2.32
227500.0,-3.97,-0.49,2.81
227600.0,-1.89,1.1,3.78
227700.0,2.93,-1.1,0.92
227800.0,-0.73,-0.79,1.4
227900.0,-0.18,0.24,-1.46
228000.0,0.49,0.06,-1.22
228100.0,-0.31,0.24,-0.79
228200.0,2.08,1.4,-1.4
228300.0,2.87,0.31,-1.46
228400.0,3.36,0.92,-1.28
228500.0,0.49,0.92,0.49
228600.0,2.14,1.4,1.53
228700.0,5.55,-2.14,2.01
228800.0,9.34,-0.12,-0.85
228900.0,34.24,-2.93,4.82
229000.0,70.25,-3.72,1.04
229100.0,-10.44,1.83,2.87
229200.0,-15.63,-6.71,1.95
229300.0,-6.23,-3.36,-0.18
229400.0,-9.16,-3.42,-3.48
229500.0,-0.49,4.09,-2.44
229600.0,-6.16,1.95,4.46
229700.0,-9.4,0.49,1.4
229800.0,-21.42,-2.99,1.16
229900.0,13.0,2.81,-4.88
230000.0,3.36,0.49,3.97
230100.0,-13.73,1.89,8.06
230200.0,9.89,13.79,-4.21
230300.0,-1.16,-0.92,0.37
230400.0,-5.86,-1.28,5.19
230500.0,21.85,0.55,0.43
230600.0,17.64,2.32,-4.94
230700.0,-10.07,-4.82,8.24
230800.0,9.22,1.71,-2.87
230900.0,43.09,10.5,-16.91
231000.0,30.21,2.44,-3.66
231100.0,18.8,3.23,2.81
231200.0,31.31,0.12,1.1
231300.0,41.02,-3.85,15.69
231400.0,91.37,-2.99,-5.68
231500.0,120.36,-12.39,-8.3
231600.0,102.54,-11.78,-1.95
231700.0,46.94,-21.12,15.01
231800.0,83.62,-11.29,2.32
231900.0,50.84,-6.84,4.58
232000.0,84.05,-24.6,-26.49
232100.0,103.88,-43.21,-58.84
232200.0,125.37,-41.44,-46.45
232300.0,121.15,-46.63,-47.0
232400.0,84.17,-24.11,-9.22
232500.0,16.91,3.97,14.4
232600.0,54.87,-7.57,4.39
232700.0,15.87,-3.17,13.92
232800.0,36.74,-6.16,4.52
232900.0,46.81,-28.02,9.22
233000.0,47.18,-3.36,-1.53
233100.0,42.18,-0.61,16.91
233200.0,75.99,-10.8,15.08
233300.0,39.31,-7.75,3.36
233400.0,0.06,0.85,-6.65
233500.0,-19.53,7.57,-3.11
233600.0,-5.19,12.76,-6.16
233700.0,-16.36,14.95,-4.82
233800.0,-27.95,9.03,-2.14
233900.0,7.51,-2.81,-2.5
234000.0,-4.46,-3.3,-6.29
234100.0,-18.01,7.14,-4.03
234200.0,-45.96,21.73,-2.56
234300.0,0.79,12.63,-1.1
234400.0,-6.84,7.93,2.75
234500.0,7.39,-0.24,10.5
234600.0,3.48,2.32,2.38
234700.0,-3.85,3.48,0.06
234800.0,-1.46,1.89,3.54
234900.0,12.08,-4.15,2.99
235000.0,8.73,0.24,5.19
235100.0,-7.02,1.83,2.26
235200.0,-76.29,17.64,3.11
235300.0,-174.5,56.58,0.85
235400.0,-291.2,101.07,32.96
235500.0,-168.46,66.83,69.64
235600.0,-194.21,66.28,124.94
235700.0,-226.93,39.79,56.4
235800.0,-296.87,43.33,55.91
235900.0,-124.33,45.23,-15.93
236000.0,-21.61,42.79,-47.0
236100.0,-108.34,-76.42,43.88
236200.0,45.17,-49.32,-2.5
236300.0,38.64,-5.74,-21.79
236400.0,-23.32,-9.4,-21.24
236500.0,20.2,-22.46,-26.0
236600.0,-5.25,3.42,-4.88
236700.0,6.04,59.51,21.85
236800.0,-0.43,-7.45,13.12
236900.0,59.45,4.64,-18.62
237000.0,-0.67,7.81,-7.26
237100.0,-14.77,5.74,-4.58
237200.0,-6.84,20.39,10.01
237300.0,-33.63,-3.48,21.3
237400.0,39.61,1.53,16.05
237500.0,-66.28,-10.8,1.28
237600.0,-20.69,-46.88,9.77
237700.0,10.19,1.83,15.99
237800.0,16.42,6.77,-0.37
237900.0,17.15,7.02,7.81
238000.0,4.88,-3.36,5.74
238100.0,40.28,-2.62,-9.34
238200.0,121.64,-35.22,-65.92
238300.0,61.83,-61.95,42.54
238400.0,105.35,17.64,-15.32
238500.0,-101.93,-12.57,38.94
238600.0,-114.5,80.38,91.98
238700.0,1.59,44.74,152.53
238800.0,60.49,9.09,0.24
238900.0,198.97,52.55,-12.39
239000.0,87.95,48.16,-2.08
239100.0,-15.26,-31.31,-1.4
239200.0,32.1,-73.06,8.85
239300.0,16.42,10.38,12.27
239400.0,34.06,19.41,1.28
239500.0,-15.93,-1.4,-27.77
239600.0,70.43,-7.32,-8.48
239700.0,56.82,-1.95,4.27
239800.0,130.49,3.36,0.67
239900.0,111.02,-1.4,17.58
240000.0,96.98,-15.32,33.33
240100.0,146.91,0.73,43.88
240200.0,126.28,-43.58,42.42
240300.0,46.94,3.91,35.58
240400.0,7.57,-9.22,63.6
240500.0,62.01,-22.28,58.53
240600.0,60.06,-27.4,47.18
240700.0,44.86,-25.63,45.96
240800.0,86.85,-31.25,65.0
240900.0,98.75,-46.02,73.12
241000.0,97.23,-58.17,54.44
241100.0,61.34,-42.48,35.34
241200.0,-28.87,-5.37,1.1
241300.0,-13.67,-2.14,2.26
241400.0,-2.81,-1.77,2.38
241500.0,4.52,-0.37,6.1
241600.0,18.92,-6.47,4.15
241700.0,-8.54,0.79,-4.03
241800.0,-6.53,4.39,-1.34
241900.0,3.42,0.43,-0.06
242000.0,-3.36,5.19,-2.32
242100.0,-4.09,3.42,-1.95
242200.0,-9.89,3.05,-4.64
242300.0,-12.27,3.36,-2.44
