Timestamp,X,Y,Z
2025-03-06 14:04:11,-48.03,61.58,-19.59
2025-03-06 14:04:11,-5.55,-7.2,0.98
2025-03-06 14:04:11,-27.65,-7.02,-0.49
2025-03-06 14:04:11,10.68,-24.66,-20.51
2025-03-06 14:04:11,11.84,-12.08,-3.3
2025-03-06 14:04:12,17.33,-4.27,-13.55
2025-03-06 14:04:12,28.56,-11.05,-3.72
2025-03-06 14:04:12,14.47,-0.79,-0.37
2025-03-06 14:04:12,-2.5,-1.46,-0.98
2025-03-06 14:04:13,3.36,-9.4,0.37
2025-03-06 14:04:13,-5.13,7.63,-9.03
2025-03-06 14:04:13,8.48,-0.55,-5.19
2025-03-06 14:04:13,17.09,-6.23,-5.92
2025-03-06 14:04:13,0.61,2.81,-19.23
2025-03-06 14:04:13,21.18,0.55,-6.53
2025-03-06 14:04:13,7.57,4.09,-19.35
2025-03-06 14:04:14,16.05,-19.1,-6.9
2025-03-06 14:04:14,7.93,5.31,-15.87
2025-03-06 14:04:14,30.15,-3.97,-4.76
2025-03-06 14:04:14,42.24,-7.93,-7.69
2025-03-06 14:04:14,10.56,-8.91,-10.5
2025-03-06 14:04:14,16.97,-35.1,13.67
2025-03-06 14:04:14,19.17,-11.84,31.13
2025-03-06 14:04:14,2.32,-12.63,8.73
2025-03-06 14:04:15,7.93,-8.24,-1.04
2025-03-06 14:04:15,11.6,-4.27,-0.61
2025-03-06 14:04:15,12.45,-7.2,4.64
2025-03-06 14:04:15,22.89,-7.75,6.71
2025-03-06 14:04:15,9.89,-4.58,3.05
2025-03-06 14:04:16,12.76,-5.0,-1.1
2025-03-06 14:04:16,7.14,-2.81,0.67
2025-03-06 14:04:16,5.92,-1.16,1.16
2025-03-06 14:04:16,5.31,-5.19,-0.12
2025-03-06 14:04:16,1.89,-2.38,-1.28
2025-03-06 14:04:16,2.81,-2.01,-0.18
2025-03-06 14:04:17,1.89,2.32,2.01
2025-03-06 14:04:17,-0.06,-2.38,-1.34
2025-03-06 14:04:17,6.65,2.69,1.59
2025-03-06 14:04:17,70.13,18.25,-2.87
2025-03-06 14:04:17,19.41,-5.13,1.71
2025-03-06 14:04:17,8.97,-0.85,0.06
2025-03-06 14:04:17,37.41,-2.32,12.94
2025-03-06 14:04:17,59.02,-18.43,24.41
2025-03-06 14:04:18,10.38,2.81,-3.42
2025-03-06 14:04:18,-96.86,-4.27,-20.26
2025-03-06 14:04:18,-170.23,-18.98,-5.25
2025-03-06 14:04:18,-110.23,-5.19,-20.94
2025-03-06 14:04:18,-152.77,14.22,-21.97
2025-03-06 14:04:18,-94.48,-24.72,-16.54
2025-03-06 14:04:18,14.22,-9.4,3.3
2025-03-06 14:04:19,15.44,-12.33,4.7
2025-03-06 14:04:19,39.92,-2.01,17.58
2025-03-06 14:04:19,13.0,2.69,-3.23
2025-03-06 14:04:19,10.31,-6.53,-9.95
2025-03-06 14:04:19,13.43,-1.59,-12.94
2025-03-06 14:04:19,4.27,0.31,2.01
2025-03-06 14:04:19,-6.35,1.89,12.57
2025-03-06 14:04:20,0.92,9.22,9.64
2025-03-06 14:04:20,3.54,4.15,1.77
2025-03-06 14:04:20,-2.56,6.41,7.08
2025-03-06 14:04:20,4.82,5.37,7.32
2025-03-06 14:04:20,0.92,3.54,6.1
2025-03-06 14:04:20,-6.47,4.7,0.24
2025-03-06 14:04:20,5.43,-3.54,1.28
2025-03-06 14:04:20,4.82,2.26,0.61
2025-03-06 14:04:21,45.9,5.19,0.37
2025-03-06 14:04:21,14.47,-23.19,-13.18
2025-03-06 14:04:21,-43.03,-59.27,-22.95
2025-03-06 14:04:21,137.57,47.85,-44.37
2025-03-06 14:04:21,82.21,-23.74,-28.5
2025-03-06 14:04:21,-148.56,-90.76,17.15
2025-03-06 14:04:21,-25.27,-26.37,-94.67
2025-03-06 14:04:21,75.26,2.08,-64.45
2025-03-06 14:04:22,-164.31,6.96,-27.65
2025-03-06 14:04:22,-90.64,-2.01,-20.2
2025-03-06 14:04:22,-55.54,-1.16,-1.22
2025-03-06 14:04:23,53.34,23.8,19.29
2025-03-06 14:04:23,144.1,-5.68,67.02
2025-03-06 14:04:23,-2.62,-14.65,-6.41
2025-03-06 14:04:23,62.13,-15.69,-15.08
2025-03-06 14:04:23,543.95,10.13,-78.55
2025-03-06 14:04:23,97.05,-125.92,117.74
2025-03-06 14:04:24,-172.55,93.99,35.03
2025-03-06 14:04:24,-54.99,111.27,-2.2
2025-03-06 14:04:24,193.85,170.04,-35.16
2025-03-06 14:04:24,83.74,42.66,-70.56
2025-03-06 14:04:24,-37.29,80.87,90.21
2025-03-06 14:04:24,-62.38,19.17,31.68
2025-03-06 14:04:24,-3.42,21.91,-39.86
2025-03-06 14:04:24,14.34,-23.32,-30.46
2025-03-06 14:04:25,332.21,-64.33,-0.85
2025-03-06 14:04:25,-164.61,457.09,68.12
2025-03-06 14:04:27,464.17,-312.07,-315.67
2025-03-06 14:04:28,-288.27,141.48,97.17
2025-03-06 14:04:28,-205.81,142.46,-2.38
2025-03-06 14:04:29,-144.23,-53.28,117.74
2025-03-06 14:04:29,45.53,120.61,-153.2
2025-03-06 14:04:29,58.23,-49.13,-127.62
2025-03-06 14:04:29,-138.61,27.16,-35.28
2025-03-06 14:04:33,-424.32,-17.15,-36.13
2025-03-06 14:04:34,-381.23,-83.31,-24.41
2025-03-06 14:04:34,-83.25,-13.24,-36.19
2025-03-06 14:04:34,5.0,-4.15,2.08
2025-03-06 14:04:35,22.09,1.65,6.35
2025-03-06 14:04:35,22.71,-9.16,1.04
2025-03-06 14:04:35,35.95,-3.17,-3.72
2025-03-06 14:04:35,10.74,-8.54,-13.12
2025-03-06 14:04:36,10.07,-1.4,-12.27
2025-03-06 14:04:36,5.98,-4.09,-10.13
2025-03-06 14:04:36,2.44,-2.93,-5.37
2025-03-06 14:04:36,8.54,1.71,-3.78
2025-03-06 14:04:37,6.71,-1.71,-8.61
2025-03-06 14:04:37,7.69,0.61,-8.85
2025-03-06 14:04:37,-0.43,-0.43,-4.15
2025-03-06 14:04:37,8.24,-7.2,-9.28
2025-03-06 14:04:38,11.11,-4.39,0.61
2025-03-06 14:04:38,11.41,-4.15,-1.04
2025-03-06 14:04:38,14.59,-17.88,-18.68
2025-03-06 14:04:38,33.81,-4.39,-47.79
2025-03-06 14:04:39,28.99,-28.69,-0.24
2025-03-06 14:04:39,36.56,-59.39,21.36
2025-03-06 14:04:39,54.14,-0.92,34.97
2025-03-06 14:04:39,29.17,9.28,7.69
2025-03-06 14:04:40,121.03,31.49,-33.45
2025-03-06 14:04:40,107.48,6.47,20.2
2025-03-06 14:04:40,189.76,-13.0,19.9
2025-03-06 14:04:40,36.93,-30.33,-21.24
2025-03-06 14:04:41,134.64,-17.4,-13.0
2025-03-06 14:04:41,-13.37,44.43,-13.37
2025-03-06 14:04:41,-55.11,-8.48,35.34
2025-03-06 14:04:41,53.96,-45.23,76.35
2025-03-06 14:04:46,229.55,30.7,19.41
2025-03-06 14:04:46,125.79,15.01,12.76
2025-03-06 14:04:46,-120.48,30.21,20.75
2025-03-06 14:04:46,16.17,17.82,-7.08
2025-03-06 14:04:46,16.17,0.31,-1.4
2025-03-06 14:04:46,11.05,0.43,-0.61
2025-03-06 14:04:46,10.68,0.37,-0.73
2025-03-06 14:04:47,9.77,0.31,-0.61
2025-03-06 14:04:47,9.28,0.31,-0.61
2025-03-06 14:04:47,8.36,0.18,-0.55
2025-03-06 14:04:48,7.32,0.12,-0.43
2025-03-06 14:04:48,6.96,0.12,-0.49
2025-03-06 14:04:48,7.02,0.12,-0.31
2025-03-06 14:04:48,7.02,0.31,-0.18
2025-03-06 14:04:48,6.53,0.06,-0.37
2025-03-06 14:04:48,6.1,-0.31,-0.73
2025-03-06 14:04:49,6.1,0.0,-0.43
2025-03-06 14:04:49,5.8,0.0,-0.37
2025-03-06 14:04:49,5.37,0.0,-0.31
2025-03-06 14:04:49,5.49,0.0,-0.24
2025-03-06 14:04:49,4.46,0.0,-0.18
2025-03-06 14:04:50,5.43,0.0,-0.31
2025-03-06 14:04:50,4.88,0.12,-0.12
2025-03-06 14:04:50,3.85,0.06,0.0
2025-03-06 14:04:50,4.15,0.06,0.0
2025-03-06 14:04:50,3.78,0.06,0.0
2025-03-06 14:04:51,4.27,0.12,-0.06
2025-03-06 14:04:51,4.7,0.18,0.12
2025-03-06 14:04:51,3.78,0.18,0.18
2025-03-06 14:04:51,2.87,0.12,0.18
2025-03-06 14:04:52,2.93,0.06,0.18
2025-03-06 14:04:52,2.75,0.18,0.18
2025-03-06 14:04:52,1.71,0.06,0.24
2025-03-06 14:04:53,1.95,0.0,0.18
2025-03-06 14:04:53,2.2,0.0,0.24
2025-03-06 14:05:12,2.81,0.0,0.24
2025-03-06 14:05:12,2.2,0.0,0.18
2025-03-06 14:05:13,2.26,0.0,0.24
2025-03-06 14:05:13,2.26,0.0,0.24
2025-03-06 14:05:13,3.17,0.18,0.06
2025-03-06 14:05:13,2.62,0.0,0.18
2025-03-06 14:05:13,1.65,0.0,0.18
2025-03-06 14:05:14,3.78,0.0,0.12
2025-03-06 14:05:14,2.32,0.0,0.18
2025-03-06 14:05:14,1.95,0.0,0.24
2025-03-06 14:05:14,1.28,0.0,0.18
2025-03-06 14:05:14,2.38,0.0,0.24
2025-03-06 14:05:14,1.83,0.0,0.24
2025-03-06 14:05:15,5.43,0.18,0.12
2025-03-06 14:05:15,2.62,0.0,0.24
2025-03-06 14:05:15,1.71,0.0,0.18
2025-03-06 14:05:15,1.95,-0.06,0.24
2025-03-06 14:05:15,1.95,0.0,0.24
2025-03-06 14:05:15,2.38,0.0,0.18
2025-03-06 14:05:16,2.14,0.0,0.24
2025-03-06 14:05:16,2.56,0.0,0.24
2025-03-06 14:05:16,2.62,0.0,0.24
2025-03-06 14:05:16,3.23,0.06,0.18
2025-03-06 14:05:16,1.59,0.0,0.18
2025-03-06 14:05:16,1.83,0.0,0.18
2025-03-06 14:05:16,1.53,0.0,0.18
2025-03-06 14:05:17,1.59,0.0,0.24
2025-03-06 14:05:17,1.22,-0.06,0.18
2025-03-06 14:05:17,1.22,0.0,0.18
2025-03-06 14:05:17,1.77,0.0,0.24
2025-03-06 14:05:17,1.53,0.0,0.18
2025-03-06 14:05:17,1.22,0.0,0.18
2025-03-06 14:05:18,1.28,0.0,0.24
2025-03-06 14:05:18,1.16,0.0,0.18
2025-03-06 14:05:18,1.59,0.0,0.18
2025-03-06 14:05:18,1.65,0.0,0.24
2025-03-06 14:05:18,1.34,0.0,0.18
2025-03-06 14:05:18,1.71,-0.06,0.18
2025-03-06 14:05:18,1.53,-0.06,0.18
2025-03-06 14:05:18,1.65,0.0,0.18
2025-03-06 14:05:19,1.34,0.0,0.24
2025-03-06 14:05:19,1.59,0.0,0.24
2025-03-06 14:05:19,1.46,0.0,0.18
2025-03-06 14:05:19,1.4,-0.06,0.24
2025-03-06 14:05:19,1.28,0.0,0.24
2025-03-06 14:05:19,1.46,0.0,0.18
2025-03-06 14:05:20,1.53,0.0,0.18
2025-03-06 14:05:20,1.34,-0.06,0.18
2025-03-06 14:05:20,1.59,0.0,0.24
2025-03-06 14:05:20,0.61,0.0,0.24
2025-03-06 14:05:20,1.22,0.0,0.24
2025-03-06 14:05:20,1.53,0.0,0.18
2025-03-06 14:05:20,-8.85,43.09,-21.3
2025-03-06 14:05:21,-30.46,-47.73,29.91
2025-03-06 14:05:21,5.43,-3.91,9.89
2025-03-06 14:05:21,7.93,0.79,0.73
2025-03-06 14:05:21,1.53,0.0,0.24
2025-03-06 14:05:21,1.77,0.0,0.24
2025-03-06 14:05:21,1.28,0.0,0.24
2025-03-06 14:05:21,1.22,0.0,0.18
2025-03-06 14:05:22,1.1,0.0,0.24
2025-03-06 14:05:22,0.92,-0.06,0.18
2025-03-06 14:05:22,0.85,0.0,0.24
2025-03-06 14:05:22,1.04,-0.06,0.18
2025-03-06 14:05:22,0.98,0.0,0.12
2025-03-06 14:05:22,1.34,0.0,0.18
2025-03-06 14:05:22,1.34,0.0,0.18
2025-03-06 14:05:22,1.28,0.0,0.18
2025-03-06 14:05:23,1.34,0.0,0.18
2025-03-06 14:05:23,0.61,0.06,0.24
2025-03-06 14:05:23,1.04,-0.06,0.24
2025-03-06 14:05:23,0.79,0.0,0.18
2025-03-06 14:05:23,0.73,-0.06,0.18
2025-03-06 14:05:23,1.04,0.0,0.18
2025-03-06 14:05:23,1.34,0.0,0.18
2025-03-06 14:05:24,1.04,-0.06,0.18
2025-03-06 14:05:24,0.85,0.0,0.18
2025-03-06 14:05:24,0.79,0.0,0.24
2025-03-06 14:05:24,0.79,0.0,0.18
2025-03-06 14:05:24,0.92,0.0,0.18
2025-03-06 14:05:24,0.98,-0.06,0.18
2025-03-06 14:05:24,0.85,0.0,0.24
2025-03-06 14:05:24,1.04,0.0,0.18
2025-03-06 14:05:25,-1.16,0.49,0.67
2025-03-06 14:05:25,1.16,0.0,0.18
2025-03-06 14:05:25,0.55,15.56,0.24
2025-03-06 14:05:25,0.37,0.0,0.18
2025-03-06 14:05:25,0.43,0.0,0.18
2025-03-06 14:05:25,0.55,0.0,0.18
2025-03-06 14:05:26,0.61,-0.06,0.18
2025-03-06 14:05:26,1.04,0.0,0.24
2025-03-06 14:05:26,0.85,0.0,0.24
2025-03-06 14:05:26,0.73,0.0,0.18
2025-03-06 14:05:26,0.61,0.0,0.24
2025-03-06 14:05:27,0.43,0.0,0.18
2025-03-06 14:05:27,-3.91,-0.06,0.31
2025-03-06 14:05:27,-0.49,-0.06,0.18
2025-03-06 14:05:27,0.12,-0.06,0.18
2025-03-06 14:05:27,1.04,-0.24,-0.06
2025-03-06 14:05:27,1.65,0.0,0.24
2025-03-06 14:05:27,0.31,0.0,0.24
2025-03-06 14:05:28,0.06,0.06,0.24
2025-03-06 14:05:28,0.92,0.0,0.24
2025-03-06 14:05:28,0.61,0.0,0.18
2025-03-06 14:05:28,0.61,-0.06,0.18
2025-03-06 14:05:28,1.22,0.0,0.24
2025-03-06 14:05:28,0.61,0.0,0.24
2025-03-06 14:05:28,1.22,0.0,0.18
2025-03-06 14:05:28,0.92,0.0,0.18
2025-03-06 14:05:29,1.4,-0.06,-0.12
2025-03-06 14:05:29,-0.06,0.06,0.31
2025-03-06 14:05:29,0.49,-0.06,0.18
2025-03-06 14:05:29,0.85,-0.06,0.18
2025-03-06 14:05:30,0.61,-0.43,-0.31
2025-03-06 14:05:30,1.71,-0.06,0.18
2025-03-06 14:05:30,0.98,0.0,0.18
2025-03-06 14:05:30,0.61,-0.06,0.18
2025-03-06 14:05:30,0.18,0.0,0.24
2025-03-06 14:05:30,0.24,0.0,0.24
2025-03-06 14:05:30,0.43,0.0,0.18
2025-03-06 14:05:30,0.92,0.0,0.18
2025-03-06 14:05:31,0.49,0.0,0.24
2025-03-06 14:05:31,1.04,0.0,0.18
2025-03-06 14:05:31,0.61,0.0,0.18
2025-03-06 14:05:31,1.34,0.0,0.24
2025-03-06 14:05:31,-0.06,0.37,0.37
2025-03-06 14:05:31,2.69,0.06,0.18
2025-03-06 14:05:31,3.85,0.06,0.24
2025-03-06 14:05:31,0.31,0.0,0.24
2025-03-06 14:05:32,0.98,0.0,0.18
2025-03-06 14:05:32,1.53,0.0,0.18
2025-03-06 14:05:32,5.92,0.06,0.12
2025-03-06 14:05:32,4.58,0.06,0.18
2025-03-06 14:05:32,2.2,0.06,0.18
2025-03-06 14:05:32,2.08,-0.12,0.0
2025-03-06 14:05:32,-1.16,0.18,0.12
2025-03-06 14:05:32,26.18,-0.85,-1.83
2025-03-06 14:05:32,26.67,-7.32,3.78
2025-03-06 14:05:33,1.1,0.0,0.18
2025-03-06 14:05:33,0.61,-0.06,0.18
2025-03-06 14:05:33,0.31,0.12,0.37
2025-03-06 14:05:33,2.14,-0.18,-0.12
2025-03-06 14:05:33,0.61,0.06,0.24
2025-03-06 14:05:33,0.18,0.06,0.37
2025-03-06 14:05:33,1.59,0.0,0.12
2025-03-06 14:05:33,0.85,0.0,0.12
2025-03-06 14:05:34,0.92,0.06,0.31
2025-03-06 14:05:34,0.37,0.0,0.24
2025-03-06 14:05:34,1.16,-0.06,0.12
2025-03-06 14:05:34,0.92,0.0,0.18
2025-03-06 14:05:34,-1.59,-0.06,0.18
2025-03-06 14:05:35,1.34,0.06,0.24
2025-03-06 14:05:35,0.79,0.0,0.18
2025-03-06 14:05:35,0.67,0.0,0.12
2025-03-06 14:05:36,0.37,0.06,0.24
2025-03-06 14:05:36,0.73,0.0,0.24
2025-03-06 14:05:36,0.79,0.0,0.18
2025-03-06 14:05:36,0.67,-15.63,0.18
2025-03-06 14:05:37,0.24,0.0,0.18
2025-03-06 14:05:37,0.55,0.0,0.24
2025-03-06 14:05:38,0.49,0.0,0.24
2025-03-06 14:05:38,0.55,0.0,0.18
2025-03-06 14:05:38,0.49,0.0,0.24
2025-03-06 14:05:38,0.55,0.0,0.18
2025-03-06 14:05:38,0.61,0.0,0.18
2025-03-06 14:05:39,0.55,-0.06,0.18
2025-03-06 14:05:39,0.67,-0.06,0.18
2025-03-06 14:05:39,0.92,0.0,0.18
2025-03-06 14:05:39,0.98,-0.06,0.18
2025-03-06 14:05:39,0.55,-0.06,0.24
2025-03-06 14:05:39,0.43,0.0,0.24
2025-03-06 14:05:39,-0.49,0.0,0.18
2025-03-06 14:05:40,-42.97,17.88,-9.09
2025-03-06 14:05:40,26.61,1.89,-0.73
2025-03-06 14:05:40,-0.24,-0.12,0.55
2025-03-06 14:05:40,3.91,-0.12,0.0
2025-03-06 14:05:40,4.03,-0.12,0.0
2025-03-06 14:05:40,2.5,-0.12,0.06
2025-03-06 14:05:40,1.65,-0.06,0.12
2025-03-06 14:05:41,0.92,-0.06,0.18
2025-03-06 14:05:41,0.55,-0.06,0.24
2025-03-06 14:05:41,0.73,0.0,0.24
2025-03-06 14:05:41,0.73,0.0,0.18
2025-03-06 14:05:41,0.55,0.0,0.18
2025-03-06 14:05:41,0.31,0.0,0.18
2025-03-06 14:05:42,0.49,0.0,0.18
2025-03-06 14:05:42,0.73,0.0,0.18
2025-03-06 14:05:42,0.55,-0.06,0.18
2025-03-06 14:05:42,0.37,0.0,0.18
2025-03-06 14:05:42,0.31,0.0,0.24
2025-03-06 14:05:42,12.15,-0.73,-0.92
2025-03-06 14:05:43,2.32,-0.06,0.12
2025-03-06 14:05:43,0.92,0.0,0.18
2025-03-06 14:05:43,0.85,-0.06,0.18
2025-03-06 14:05:43,0.67,-0.06,0.18
2025-03-06 14:05:44,0.67,0.0,0.18
2025-03-06 14:05:44,-0.24,0.0,0.24
2025-03-06 14:05:44,0.06,0.0,0.18
2025-03-06 14:05:44,0.43,0.0,0.18
2025-03-06 14:05:44,0.55,0.0,0.24
2025-03-06 14:05:44,1.1,-0.06,0.18
2025-03-06 14:05:44,0.67,0.0,0.18
2025-03-06 14:05:44,0.73,0.0,0.12
2025-03-06 14:05:45,0.98,-0.06,0.18
2025-03-06 14:05:45,-0.49,0.0,0.24
2025-03-06 14:05:45,-0.12,0.0,0.24
2025-03-06 14:05:45,0.18,0.0,0.24
2025-03-06 14:05:45,0.67,0.0,0.18
2025-03-06 14:05:45,0.79,0.0,0.18
2025-03-06 14:05:46,-0.98,0.06,0.31
2025-03-06 14:05:46,-0.55,0.0,0.24
2025-03-06 14:05:46,-0.49,0.0,0.24
2025-03-06 14:05:46,0.79,-0.31,0.06
2025-03-06 14:05:47,0.55,0.0,0.18
2025-03-06 14:05:47,1.71,-0.06,0.12
2025-03-06 14:05:47,0.73,0.0,0.18
2025-03-06 14:05:47,0.06,0.0,0.18
2025-03-06 14:05:47,0.73,-0.06,0.18
2025-03-06 14:05:47,0.67,0.0,0.18
2025-03-06 14:05:48,0.55,0.0,0.18
2025-03-06 14:05:48,0.85,0.0,0.18
